date,demand_GW
2020-08-15 22:40:34,22979
2020-08-15 22:45:35,22896
2020-08-15 22:50:33,22771
2020-08-15 22:55:34,22557
2020-08-15 23:00:34,22403
2020-08-15 23:05:34,22148
2020-08-15 23:10:34,21888
2020-08-15 23:15:34,21880
2020-08-15 23:20:35,21755
2020-08-15 23:25:34,21631
2020-08-15 23:30:34,21404
2020-08-15 23:35:35,21238
2020-08-15 23:40:34,21084
2020-08-15 23:45:34,20958
2020-08-15 23:50:35,20863
2020-08-15 23:55:34,20860
2020-08-16 00:00:35,20748
2020-08-16 00:05:35,20646
2020-08-16 00:10:34,20486
2020-08-16 00:15:34,20457
2020-08-16 00:20:35,20404
2020-08-16 00:25:35,20435
2020-08-16 00:30:34,20417
2020-08-16 00:35:35,20383
2020-08-16 00:40:34,20265
2020-08-16 00:45:34,20197
2020-08-16 00:50:35,20130
2020-08-16 00:55:34,20230
2020-08-16 01:00:34,20179
2020-08-16 01:05:35,20180
2020-08-16 01:10:34,20270
2020-08-16 01:15:34,20297
2020-08-16 01:20:34,20241
2020-08-16 01:25:34,20212
2020-08-16 01:30:35,20117
2020-08-16 01:35:35,20013
2020-08-16 01:40:34,20020
2020-08-16 01:45:35,20049
2020-08-16 01:50:35,20097
2020-08-16 01:55:34,20089
2020-08-16 02:00:34,20017
2020-08-16 02:05:34,19975
2020-08-16 02:10:34,19897
2020-08-16 02:15:34,19938
2020-08-16 02:20:36,19992
2020-08-16 02:25:35,20071
2020-08-16 02:30:35,20096
